2023-01-24T09:58:51.620Z,19.03483391,-155.414505,35.29000092,3.15,ml,hv73311482,2023-01-25T10:00:36.423Z,"17 km ESE of Naalehu, Hawaii",automatic
2023-01-24T09:52:54.610Z,19.05433273,-155.409668,34.74000168,2.68,ml,hv73311477,2023-01-24T16:35:32.040Z,"17 km E of Naalehu, Hawaii",automatic
2023-01-24T09:17:32.440Z,17.968,-65.35033333,33.79,2.74,md,pr71394218,2023-01-24T09:49:34.340Z,"19 km SE of Esperanza, Puerto Rico",reviewed
2023-01-24T08:58:32.284Z,29.5974,81.6522,25.227,5.6,mb,us6000jivm,2023-01-27T04:20:40.414Z,Nepal,reviewed
2023-01-24T08:42:03.368Z,58.7763,-153.1704,62.9,3.1,ml,ak02313twszm,2023-01-24T14:13:44.040Z,"Kodiak Island region, Alaska",automatic
2023-01-24T08:38:00.450Z,17.927,-66.856,13.33,2.47,md,pr71394208,2023-01-24T09:32:56.300Z,"6 km SSE of Maria Antonia, Puerto Rico",reviewed
2023-01-24T07:57:24.240Z,19.05266762,-155.4071655,34.72000122,2.63,ml,hv73311422,2023-01-24T14:09:16.040Z,"18 km E of Naalehu, Hawaii",automatic
2023-01-24T06:30:01.309Z,60.8036,-144.8644,38.3,2.9,ml,ak02313snd2a,2023-01-24T06:57:05.040Z,"56 km ENE of Cordova, Alaska",automatic
2023-01-24T06:15:57.912Z,-22.1207,-175.4364,43.479,4.7,mb,us6000jiv5,2023-01-24T06:49:05.040Z,"100 km SSW of ‘Ohonua, Tonga",reviewed
2023-01-24T05:52:23.253Z,37.2088,-97.8154,5,2.6,mb_lg,us6000jiv0,2023-01-24T17:15:02.676Z,"3 km ENE of Freeport, Kansas",reviewed
2023-01-24T05:35:07.154Z,2.8173,126.9755,53.755,4.5,mb,us6000jiuy,2023-01-24T05:55:54.040Z,"166 km NW of Tobelo, Indonesia",reviewed
2023-01-24T05:25:27.490Z,19.04116631,-155.4158325,31.39999962,2.81,ml,hv73311287,2023-01-24T05:48:52.040Z,"17 km E of Naalehu, Hawaii",automatic
2023-01-24T05:21:03.127Z,60.2015,-150.9461,55.6,3,ml,ak02313s004b,2023-01-24T06:32:46.613Z,"23 km SE of Kasilof, Alaska",automatic
2023-01-24T05:17:25.870Z,19.33099937,-155.5025024,2.839999914,2.56,ml,hv73311277,2023-01-24T05:23:03.740Z,"14 km N of Pāhala, Hawaii",automatic
2023-01-24T05:14:11.952Z,2.657,126.8553,49.8,4.3,mb,us6000jiut,2023-01-24T05:36:32.040Z,"164 km NW of Tobelo, Indonesia",reviewed
2023-01-24T05:04:39.347Z,2.873,126.9762,48.303,4.5,mb,us6000jiuq,2023-01-24T05:25:32.040Z,"170 km NW of Tobelo, Indonesia",reviewed
